event_time,event_id,session_id,account_id,channel,scenario,amount_deviation,amount_to_median,balance_drain_ratio,unusual_hour,new_recipient,recipient_rarity,recipient_sender_diversity_24h,recipient_first_time_sender_ratio_24h,recipient_inflow_velocity_1h,recipient_rapid_cashout_ratio_1h,recipient_network_coverage,recipient_confirmed_fraud_score,recipient_confirmed_accounts,recipient_watchlist_coverage,new_device,device_rarity,new_sim,new_ip_prefix,new_channel,channel_transition_novelty,cross_channel_events_15m,new_channel_enrollment_24h,app_to_ussd_handoff,cross_channel_device_mismatch,velocity_5m,velocity_1h,failed_auth_24h,recovery_signal_72h,account_hazard_score,risk_window_hours_remaining,impossible_travel,interaction_speed_deviation,typing_cadence_deviation,paste_anomaly,device_handling_deviation,navigation_novelty,day_of_month_deviation,recurring_payment_match,calendar_confidence,call_transfer_overlap,screen_sharing_signal,recipient_edit_anomaly,confirmation_friction,coercion_on_device_score,coercion_evidence_coverage,verified_sim_change,recent_sim_activation,repeat_sim_change,imsi_change,iccid_change,sim_type_change,otp_sim_change_proximity,otp_sim_geo_mismatch,short_previous_sim_tenure,telco_assurance_coverage,evidence_coverage,history_confidence,shared_device_allowed,is_ussd,is_transfer,is_withdrawal,is_agent,agent_customer_diversity_1h,agent_recipient_concentration_24h,agent_first_time_recipient_ratio_24h,agent_failed_auth_ratio_1h,agent_value_velocity_1h,agent_location_mismatch,agent_after_hours,agent_terminal_novelty,agent_confirmed_fraud_score,agent_confirmed_accounts,agent_evidence_coverage,is_takeover
2025-03-04T00:08:00+00:00,evt_ng_acct_00592_0015,session_ng_acct_00592_0015,ng_acct_00592,agent,legitimate,0.324755,0.076493,0.075368,0.0,0.0,0.733333,0.083333,0.0,0.0041,0.0,1.0,0.0,0.0,1.0,0.0,0.933333,0.0,0.0,0.0,0.928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.705166,0.0,0.0,0.0,0.0,1.0,0.083333,1.0,0.0,0.0,0.00205,0.0,1.0,0.0,0.0,0.0,1.0,0
2025-03-04T00:12:00+00:00,evt_ng_acct_00662_0015,session_ng_acct_00662_0015,ng_acct_00662,ussd,legitimate,0.128474,0.111928,0.106532,0.0,1.0,1.0,0.083333,1.0,0.0137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020933,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:13:00+00:00,evt_ng_acct_00633_0015,session_ng_acct_00633_0015,ng_acct_00633,app,legitimate,0.082658,0.110987,0.108791,0.0,0.0,0.714286,0.083333,0.0,0.0099,0.0,1.0,0.0,0.0,1.0,0.0,0.071429,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038091,0.235039,0.0,0.120911,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.688751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:24:00+00:00,evt_ng_acct_00574_0015,session_ng_acct_00574_0015,ng_acct_00574,app,legitimate,0.033063,0.116071,0.096154,0.0,0.0,0.933333,0.083333,0.0,0.0065,0.0,1.0,0.0,0.0,1.0,0.0,0.133333,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068975,0.331608,0.0,0.043852,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:24:00+00:00,evt_ng_acct_00582_0015,session_ng_acct_00582_0015,ng_acct_00582,app,legitimate,0.096356,0.10625,0.097004,0.0,0.0,0.8,0.083333,0.0,0.0136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002228,0.130869,0.0,0.129118,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.705166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:27:00+00:00,evt_ng_acct_00746_0015,session_ng_acct_00746_0015,ng_acct_00746,ussd,legitimate,0.043237,0.131983,0.114268,0.0,0.0,0.733333,0.083333,0.0,0.0189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034207,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:28:00+00:00,evt_ng_acct_00584_0015,session_ng_acct_00584_0015,ng_acct_00584,app,legitimate,0.059955,0.139815,0.125415,0.0,0.0,0.8,0.083333,0.0,0.0151,0.0,1.0,0.0,0.0,1.0,0.0,0.066667,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030688,0.009007,0.0,0.032422,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:33:00+00:00,evt_ng_acct_00555_0015,session_ng_acct_00555_0015,ng_acct_00555,app,legitimate,0.359728,0.158058,0.151485,0.0,0.0,0.933333,0.083333,0.0,0.0153,0.0,1.0,0.0,0.0,1.0,0.0,0.133333,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083669,0.260818,0.0,0.126359,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.705166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:33:00+00:00,evt_ng_acct_00607_0015,session_ng_acct_00607_0015,ng_acct_00607,app,legitimate,0.190241,0.138889,0.121413,0.0,0.0,0.866667,0.083333,0.0,0.022,0.0,1.0,0.0,0.0,1.0,0.0,0.066667,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020188,0.210003,0.0,0.06963,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:35:00+00:00,evt_ng_acct_00732_0015,session_ng_acct_00732_0015,ng_acct_00732,app,legitimate,0.299774,0.095803,0.100191,0.0,0.0,0.785714,0.083333,0.0,0.0105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079186,0.272959,0.63577,0.062537,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.688751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:41:00+00:00,evt_ng_acct_00530_0015,session_ng_acct_00530_0015,ng_acct_00530,ussd,legitimate,0.097517,0.142442,0.140133,0.0,0.0,0.857143,0.083333,0.0,0.0294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010696,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.666667,0.688751,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:41:00+00:00,evt_ng_acct_00613_0015,session_ng_acct_00613_0015,ng_acct_00613,app,legitimate,0.074943,0.112939,0.093892,0.0,0.0,0.666667,0.083333,0.0,0.0206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.178742,0.0,0.090492,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:49:00+00:00,evt_ng_acct_00648_0015,session_ng_acct_00648_0015,ng_acct_00648,app,legitimate_post_recovery,0.652008,0.209302,0.2,0.0,0.0,0.933333,0.083333,0.0,0.0216,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.344374,0.991944,0.0,0.007293,0.032614,0.0,0.132507,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.705166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T00:55:00+00:00,evt_ng_acct_00750_0015,session_ng_acct_00750_0015,ng_acct_00750,app,payday_spending,1.0,0.366337,0.354067,0.0,0.0,0.777778,0.083333,0.0,0.0296,0.0,1.0,0.0,0.0,1.0,0.0,0.222222,0.0,0.0,0.0,0.352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03071,0.34147,0.0,0.206306,0.0,0.083333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.748873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:00:00+00:00,evt_ng_acct_00749_0015,session_ng_acct_00749_0015,ng_acct_00749,ussd,legitimate,0.68252,0.035714,0.03125,0.0,0.0,0.933333,0.083333,0.0,0.0034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023854,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.705166,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:10:00+00:00,evt_ng_acct_00644_0015,session_ng_acct_00644_0015,ng_acct_00644,ussd,legitimate,0.005765,0.123786,0.10625,0.0,0.0,0.928571,0.083333,0.0,0.0102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044101,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.688751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:15:00+00:00,evt_ng_acct_00748_0015,session_ng_acct_00748_0015,ng_acct_00748,ussd,legitimate,0.084311,0.098214,0.090164,0.0,0.0,0.866667,0.083333,0.0,0.0011,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013995,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:22:00+00:00,evt_ng_acct_00635_0015,session_ng_acct_00635_0015,ng_acct_00635,app,legitimate_travel,0.359728,0.185,0.152893,0.0,0.0,0.8,0.083333,0.0,0.0148,0.0,1.0,0.0,0.0,1.0,0.0,0.066667,0.0,1.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084429,0.234626,0.0,0.049703,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.705166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:35:00+00:00,evt_ng_acct_00588_0015,session_ng_acct_00588_0015,ng_acct_00588,agent,busy_agent_merchant_payment,0.187359,0.152778,0.133414,0.0,1.0,1.0,0.583333,1.0,0.044,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705166,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.705166,1.0,0.0,0.0,0.0,1.0,0.083333,1.0,1.0,0.0,0.022,0.0,1.0,0.0,0.0,0.0,0.75,0
2025-03-04T01:36:00+00:00,evt_ng_acct_00658_0015,session_ng_acct_00658_0015,ng_acct_00658,ussd,legitimate,0.216265,0.091423,0.084772,0.0,0.0,0.866667,0.083333,0.0,0.055,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005067,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:46:00+00:00,evt_ng_acct_00640_0015,session_ng_acct_00640_0015,ng_acct_00640,ussd,legitimate,0.183952,0.089286,0.086042,0.0,0.0,0.8,0.083333,0.0,0.009,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705166,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.705166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:53:00+00:00,evt_ng_acct_00707_0015,session_ng_acct_00707_0015,ng_acct_00707,agent,legitimate,0.0,0.125,0.112022,0.0,0.0,0.8,0.083333,0.0,0.0041,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705166,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.888889,0.705166,0.0,0.0,0.0,0.0,1.0,0.083333,1.0,1.0,0.0,0.00205,0.0,1.0,0.0,0.0,0.0,1.0,0
2025-03-04T01:54:00+00:00,evt_ng_acct_00629_0015,session_ng_acct_00629_0015,ng_acct_00629,ussd,legitimate_new_phone,0.112415,0.151042,0.134259,0.0,0.0,0.733333,0.083333,0.0,0.0029,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063844,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.666667,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T01:58:00+00:00,evt_ng_acct_00655_0015,session_ng_acct_00655_0015,ng_acct_00655,ussd,legitimate,0.042156,0.130137,0.121406,0.0,0.0,0.8,0.083333,0.0,0.0076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020671,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:07:00+00:00,evt_ng_acct_00598_0015,session_ng_acct_00598_0015,ng_acct_00598,ussd,legitimate,0.134898,0.106828,0.091769,0.125,0.0,0.642857,0.083333,0.0,0.0194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.688751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:09:00+00:00,evt_ng_acct_00611_0015,session_ng_acct_00611_0015,ng_acct_00611,ussd,legitimate,0.122635,0.145548,0.138889,0.0,0.0,0.933333,0.083333,0.0,0.0085,0.0,1.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025499,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.705166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:12:00+00:00,evt_ng_acct_00660_0015,session_ng_acct_00660_0015,ng_acct_00660,app,legitimate,0.0,0.125,0.115607,0.0,0.0,0.866667,0.083333,0.0,0.008,0.0,1.0,0.0,0.0,1.0,0.0,0.071429,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01233,0.307817,0.0,0.173399,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:22:00+00:00,evt_ng_acct_00600_0015,session_ng_acct_00600_0015,ng_acct_00600,app,legitimate,0.299774,0.167857,0.139466,0.0,0.0,0.8,0.083333,0.0,0.0094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098908,0.142253,0.0,0.288666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.057255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916667,0.705166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:23:00+00:00,evt_ng_acct_00687_0015,session_ng_acct_00687_0015,ng_acct_00687,app,recurring_monthly_payment,1.0,0.967742,0.97561,0.0,0.0,0.833333,0.083333,0.0,0.024,0.0,1.0,0.0,0.0,1.0,0.0,0.222222,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019584,0.431169,0.0,0.116373,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.916667,0.748873,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:24:00+00:00,evt_ng_acct_00730_0015,session_ng_acct_00730_0015,ng_acct_00730,ussd,legitimate,0.323193,0.162338,0.14881,0.0,0.0,0.666667,0.083333,0.0,0.01,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068484,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.666667,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:33:00+00:00,evt_ng_acct_00721_0015,session_ng_acct_00721_0015,ng_acct_00721,ussd,legitimate,0.179864,0.101744,0.102339,0.0,0.0,0.8,0.083333,0.0,0.007,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059487,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.555556,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:35:00+00:00,evt_ng_acct_00744_0015,session_ng_acct_00744_0015,ng_acct_00744,ussd,legitimate,0.262302,0.080128,0.072254,0.0,0.0,0.857143,0.083333,0.0,0.0025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095737,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777778,0.688751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:36:00+00:00,evt_ng_acct_00739_0015,session_ng_acct_00739_0015,ng_acct_00739,ussd,legitimate,0.112415,0.147321,0.117577,0.0,0.0,0.933333,0.083333,0.0,0.0099,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033779,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.777778,0.705166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:37:00+00:00,evt_ng_acct_00605_0015,session_ng_acct_00605_0015,ng_acct_00605,app,legitimate,0.067449,0.133152,0.126943,0.0,0.0,0.733333,0.083333,0.0,0.0049,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040481,0.107976,0.0,0.027795,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-03-04T02:40:00+00:00,evt_ng_acct_00590_0015,session_ng_acct_00590_0015,ng_acct_00590,app,legitimate,0.22483,0.082921,0.082512,0.0,0.0,0.733333,0.083333,0.0,0.0067,0.0,1.0,0.0,0.0,1.0,0.0,0.066667,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017532,0.05872,0.705166,0.014959,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.705166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
