event_id,account_id,occurred_at,event_type,channel,amount,available_balance_before,recipient_id,device_id,sim_id,ip_prefix,session_id,latitude,longitude,interaction_ms,menu_depth,input_method,keystroke_interval_ms,device_tilt_variance,navigation_signature,sim_change_verified,telco_assurance,agent_assurance,coercion_signals,success,metadata,scenario,is_takeover,profile_eligible
evt_ng_acct_00202_0015,ng_acct_00202,2025-03-02T20:49:00Z,purchase,app,3000.0,30500.0,ng_recipient_00202_3,device_00202_primary,sim_00202_primary,41.58.32.0/24,session_ng_acct_00202_0015,4.8156,7.0498,22762.0,7.0,typed,139.0996940850616,1.5874444662927405,app_home_pay,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00219_0015,ng_acct_00219,2025-03-02T20:53:00Z,paybill,ussd,4350.0,27300.0,ng_recipient_00219_4,device_00219_primary,,197.210.8.0/24,session_ng_acct_00219_0015,12.0022,8.592,18098.0,5.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00254_0015,ng_acct_00254,2025-03-02T20:55:00Z,purchase,app,1100.0,14600.0,ng_recipient_00254_3,device_00254_primary,sim_00254_primary,105.112.24.0/24,session_ng_acct_00254_0015,9.0765,7.3986,31429.0,6.0,pasted,172.95532258656965,2.253494427922839,app_quick_pay,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00216_0015,ng_acct_00216,2025-03-02T20:59:00Z,purchase,app,3600.0,27600.0,ng_recipient_00216_3,device_00216_primary,sim_00216_primary_verified,197.211.40.0/24,session_ng_acct_00216_0015,6.4584,7.5464,22330.0,6.0,typed,251.94508402029513,2.1067933355964,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 720.9217575573865, ""sim_activation_age_hours"": 10179.94262925639, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00243_0015,ng_acct_00243,2025-03-02T21:01:00Z,paybill,app,7550.0,56300.0,ng_recipient_00243_0,device_00243_primary,sim_00243_primary,197.210.8.0/24,session_ng_acct_00243_0015,12.0022,8.592,18860.0,5.0,typed,168.9759232051141,2.858742728449024,app_home_pay,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00096_0015,ng_acct_00096,2025-03-02T21:05:00Z,purchase,ussd,3200.0,29900.0,ng_recipient_00096_2,,,197.211.40.0/24,session_ng_acct_00096_0015,6.4584,7.5464,23751.0,6.0,unknown,,,ussd_1_2_1,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00210_0015,ng_acct_00210,2025-03-02T21:18:00Z,purchase,app,2100.0,24300.0,ng_recipient_00210_0,device_00210_primary,sim_00210_primary,197.211.40.0/24,session_ng_acct_00210_0015,6.4584,7.5464,31326.0,7.0,typed,191.8360651427637,1.8176079064488944,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 909.2449927322803, ""sim_activation_age_hours"": 9863.631740408131, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00255_0015,ng_acct_00255,2025-03-02T21:18:00Z,purchase,ussd,4200.0,24000.0,ng_recipient_00255_4,,sim_00255_primary,197.210.8.0/24,session_ng_acct_00255_0015,,,25218.0,7.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 289.286232969132, ""sim_activation_age_hours"": 11642.922190323381, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00068_0015,ng_acct_00068,2025-03-02T21:23:00Z,transfer,agent,2500.0,21200.0,ng_recipient_00068_2,agent_terminal_068,,105.112.24.0/24,session_ng_acct_00068_0015,9.0765,7.3986,25150.0,6.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 425.76651776655393, ""sim_activation_age_hours"": 6119.445090436576, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_068"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 267.3832954931301, ""terminal_token"": ""terminal_token_068""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00122_0015,ng_acct_00122,2025-03-02T21:24:00Z,paybill,ussd,3300.0,21200.0,national_airtime_merchant,,sim_00122_primary,,session_ng_acct_00122_0015,,,18888.0,5.0,unknown,,,ussd_1_3_1,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",popular_merchant_payment,0,1
evt_ng_acct_00045_0015,ng_acct_00045,2025-03-02T21:25:00Z,paybill,app,3800.0,27700.0,ng_recipient_00045_1,device_00045_primary,sim_00045_primary,197.210.8.0/24,session_ng_acct_00045_0015,12.0022,8.592,14846.0,5.0,typed,178.04604116510004,1.811803410166287,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1374.5348446763242, ""sim_activation_age_hours"": 6272.739370946241, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00193_0015,ng_acct_00193,2025-03-02T21:26:00Z,paybill,app,19200.0,167000.0,ng_recipient_00193_0,device_00193_primary,sim_00193_primary_verified,102.88.10.0/24,session_ng_acct_00193_0015,6.5244,3.3792,27986.0,7.0,typed,226.62124278091125,2.7429692806493176,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 361.59530471591484, ""sim_activation_age_hours"": 5787.614072602775, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00282_0015,ng_acct_00282,2025-03-02T21:29:00Z,paybill,app,8650.0,91600.0,ng_recipient_00282_2,device_00282_primary,sim_00282_primary,197.211.40.0/24,session_ng_acct_00282_0015,6.4584,7.5464,27011.0,6.0,typed,213.4281977440809,3.163034456538581,app_home_pay,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00102_0015,ng_acct_00102,2025-03-02T21:31:00Z,paybill,app,17350.0,154000.0,ng_recipient_00102_1,device_00102_primary,sim_00102_primary,197.211.40.0/24,session_ng_acct_00102_0015,6.4584,7.5464,15501.0,5.0,typed,158.04740765377827,2.254426235314713,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 331.47869095977023, ""sim_activation_age_hours"": 8382.016272098032, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00162_0015,ng_acct_00162,2025-03-02T21:33:00Z,paybill,app,15000.0,157100.0,ng_recipient_00162_3,device_00162_primary,sim_00162_primary,197.211.40.0/24,session_ng_acct_00162_0015,6.4584,7.5464,16666.0,5.0,typed,212.47221765227567,2.2507810452037216,app_home_pay,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00189_0015,ng_acct_00189,2025-03-02T21:33:00Z,paybill,ussd,5250.0,44800.0,ng_recipient_00189_4,device_00189_primary,sim_00189_primary,,session_ng_acct_00189_0015,12.0022,8.592,15800.0,5.0,unknown,,,ussd_1_3_1,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00261_0015,ng_acct_00261,2025-03-02T21:42:00Z,purchase,agent,1500.0,12600.0,ng_recipient_00261_4,agent_terminal_021,,197.210.8.0/24,session_ng_acct_00261_0015,12.0022,8.592,17097.0,5.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_021"", ""gateway_attested"": true, ""registered_latitude"": 12.0022, ""registered_longitude"": 8.592, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 502.00973063722387, ""terminal_token"": ""terminal_token_021""}",,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00066_0015,ng_acct_00066,2025-03-02T21:50:00Z,paybill,app,5850.0,45600.0,ng_recipient_00066_1,device_00066_primary,sim_00066_primary,197.211.40.0/24,session_ng_acct_00066_0015,6.4584,7.5464,29756.0,7.0,typed,160.8276963584366,2.277667242047156,app_home_pay,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00343_0015,ng_acct_00343,2025-03-02T21:50:00Z,purchase,app,1400.0,22700.0,ng_recipient_00343_0,device_00343_primary,sim_00343_primary,102.88.10.0/24,session_ng_acct_00343_0015,6.5244,3.3792,16445.0,5.0,typed,233.80385830579866,2.035065953321136,app_home_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00295_0015,ng_acct_00295,2025-03-02T21:52:00Z,paybill,agent,3500.0,22500.0,national_airtime_merchant,agent_terminal_055,,102.88.10.0/24,session_ng_acct_00295_0015,6.5244,3.3792,19168.0,6.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1272.491865196242, ""sim_activation_age_hours"": 6875.46050783944, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_055"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 862.3618466588488, ""terminal_token"": ""terminal_token_055""}",,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",popular_merchant_payment,0,1
evt_ng_acct_00264_0015,ng_acct_00264,2025-03-02T21:57:00Z,paybill,agent,3550.0,26200.0,ng_recipient_00264_2,agent_terminal_024,,197.210.8.0/24,session_ng_acct_00264_0015,12.0022,8.592,20830.0,5.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_024"", ""gateway_attested"": true, ""registered_latitude"": 6.4584, ""registered_longitude"": 7.5464, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 870.0783971815524, ""terminal_token"": ""terminal_token_024""}",,True,"{""city"": ""Kano"", ""currency"": ""NGN"", ""travel_context"": ""domestic""}",legitimate_travel,0,1
evt_ng_acct_00169_0015,ng_acct_00169,2025-03-02T22:05:00Z,paybill,app,5600.0,42900.0,ng_recipient_00169_1,device_00169_primary,sim_00169_primary,102.88.10.0/24,session_ng_acct_00169_0015,6.5244,3.3792,14229.0,5.0,typed,202.7049154800041,1.7453989690454739,app_home_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00157_0015,ng_acct_00157,2025-03-02T22:10:00Z,paybill,app,12250.0,78300.0,ng_recipient_00157_1,device_00157_primary,sim_00157_primary,102.88.10.0/24,session_ng_acct_00157_0015,6.5244,3.3792,18020.0,5.0,typed,184.43311701570875,0.3780623408924286,app_home_bills,False,,,"{""active_call"": false, ""amount_edits"": 1, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.14091637167255483, ""pause_before_confirmation_ms"": 8672, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00268_0015,ng_acct_00268,2025-03-02T22:10:00Z,purchase,ussd,1200.0,12800.0,ng_recipient_00268_4,device_00268_primary,sim_00268_primary,41.58.32.0/24,session_ng_acct_00268_0015,,,13703.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 230.27201889944456, ""sim_activation_age_hours"": 7965.043200025122, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00155_0015,ng_acct_00155,2025-03-02T22:11:00Z,paybill,app,1800.0,15800.0,ng_recipient_00155_3,device_00155_primary,sim_00155_primary,102.89.6.0/24,session_ng_acct_00155_0015,7.3775,3.947,13824.0,4.0,typed,138.3344505873188,2.9206422443654967,app_home_bills,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00186_0015,ng_acct_00186,2025-03-02T22:15:00Z,paybill,ussd,20400.0,154900.0,ng_recipient_00186_1,,,197.211.40.0/24,session_ng_acct_00186_0015,,,17553.0,4.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1179.9035701556486, ""sim_activation_age_hours"": 7433.037209278288, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00114_0015,ng_acct_00114,2025-03-02T22:24:00Z,paybill,app,700.0,7300.0,ng_recipient_00114_2,device_00114_primary,sim_00114_primary,197.211.40.0/24,session_ng_acct_00114_0015,6.4584,7.5464,21987.0,7.0,typed,166.0385138091493,2.2745934368963243,app_home_pay,False,,,"{""active_call"": false, ""amount_edits"": 1, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.06119739854319219, ""pause_before_confirmation_ms"": 21501, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00273_0015,ng_acct_00273,2025-03-02T22:25:00Z,purchase,ussd,4950.0,37400.0,ng_recipient_00273_0,,,,session_ng_acct_00273_0015,12.0022,8.592,21634.0,7.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1345.8911551114284, ""sim_activation_age_hours"": 8478.34169475226, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00149_0015,ng_acct_00149,2025-03-02T22:26:00Z,paybill,app,2300.0,27000.0,ng_recipient_00149_4,device_00149_primary,sim_00149_primary,102.89.6.0/24,session_ng_acct_00149_0015,7.3775,3.947,21732.0,5.0,typed,217.96780585932473,2.522302976801911,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1274.9163074874907, ""sim_activation_age_hours"": 9803.577153001586, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00288_0015_legitimate_28,ng_acct_00288,2025-03-02T22:27:00Z,failed_login,ussd,0.0,,,device_00288_primary,sim_00288_primary,,session_ng_acct_00288_0015,,,,,unknown,,,,False,,,,False,"{""synthetic_precursor"": true}",legitimate_failed_login_retry,0,0
evt_ng_acct_00100_0015,ng_acct_00100,2025-03-02T22:28:00Z,paybill,app,10250.0,86700.0,ng_recipient_00100_2,device_00100_primary,sim_00100_primary,41.58.32.0/24,session_ng_acct_00100_0015,4.8156,7.0498,10347.0,5.0,typed,154.62919511612012,2.8124616848856463,app_home_bills,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00300_0015,ng_acct_00300,2025-03-02T22:32:00Z,paybill,app,2850.0,29200.0,ng_recipient_00300_3,device_00300_primary,sim_00300_primary,197.211.40.0/24,session_ng_acct_00300_0015,6.4584,7.5464,29593.0,7.0,typed,164.41915071204494,2.3113829012000857,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1315.327203999324, ""sim_activation_age_hours"": 13466.741500681768, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00041_0015,ng_acct_00041,2025-03-02T22:35:00Z,paybill,ussd,11150.0,75800.0,ng_recipient_00041_3,device_00041_primary,sim_00041_primary,102.89.6.0/24,session_ng_acct_00041_0015,,,21734.0,4.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00087_0015,ng_acct_00087,2025-03-02T22:35:00Z,paybill,ussd,10200.0,68100.0,ng_recipient_00087_1,,sim_00087_primary,,session_ng_acct_00087_0015,12.0022,8.592,26688.0,7.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00135_0015,ng_acct_00135,2025-03-02T22:36:00Z,transfer,ussd,3700.0,31100.0,ng_recipient_00135_1,,sim_00135_primary,197.210.8.0/24,session_ng_acct_00135_0015,12.0022,8.592,20485.0,5.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00151_0015,ng_acct_00151,2025-03-02T22:37:00Z,paybill,ussd,4350.0,70200.0,ng_recipient_00151_4,,sim_00151_primary,102.88.10.0/24,session_ng_acct_00151_0015,6.5244,3.3792,15682.0,6.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00230_0015,ng_acct_00230,2025-03-02T22:39:00Z,purchase,app,5600.0,45800.0,ng_recipient_00230_3,device_00230_primary,sim_00230_primary,105.112.24.0/24,session_ng_acct_00230_0015,9.0765,7.3986,15865.0,5.0,pasted,182.82966937827555,2.1339038456855213,app_home_bills,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00288_0015_legitimate_16,ng_acct_00288,2025-03-02T22:39:00Z,failed_login,ussd,0.0,,,device_00288_primary,sim_00288_primary,,session_ng_acct_00288_0015,,,,,unknown,,,,False,,,,False,"{""synthetic_precursor"": true}",legitimate_failed_login_retry,0,0
evt_ng_acct_00745_0030_monthly_61,ng_acct_00745,2025-03-02T22:46:00Z,transfer,ussd,41700.0,123900.0,recurring_landlord_ng_acct_00745,device_00745_primary,sim_00745_primary,,session_ng_acct_00745_0030,6.5244,3.3792,21551.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 359.45684238228137, ""sim_activation_age_hours"": 11523.001691486097, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00055_0015,ng_acct_00055,2025-03-02T22:47:00Z,paybill,app,5050.0,46600.0,ng_recipient_00055_2,device_00055_primary,sim_00055_primary,102.88.10.0/24,session_ng_acct_00055_0015,6.5244,3.3792,11253.0,4.0,typed,204.6424332893795,2.8978669875990546,app_home_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00098_0015,ng_acct_00098,2025-03-02T22:48:00Z,paybill,app,12100.0,113600.0,ng_recipient_00098_3,device_00098_primary,sim_00098_primary,105.112.24.0/24,session_ng_acct_00098_0015,9.0765,7.3986,24161.0,6.0,typed,158.88572864461946,1.535670606879635,app_home_pay,False,,,"{""active_call"": false, ""amount_edits"": 1, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.08699718323733055, ""pause_before_confirmation_ms"": 18079, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00266_0015,ng_acct_00266,2025-03-02T22:48:00Z,purchase,app,5850.0,47000.0,ng_recipient_00266_1,device_00266_primary,sim_00266_primary,105.112.24.0/24,session_ng_acct_00266_0015,9.0765,7.3986,12638.0,4.0,typed,155.93133470512274,3.1433106416722865,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 741.7432144770837, ""sim_activation_age_hours"": 8791.050609159718, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00288_0015_legitimate_7,ng_acct_00288,2025-03-02T22:48:00Z,failed_login,ussd,0.0,,,device_00288_primary,sim_00288_primary,,session_ng_acct_00288_0015,,,,,unknown,,,,False,,,,False,"{""synthetic_precursor"": true}",legitimate_failed_login_retry,0,0
evt_ng_acct_00195_0015,ng_acct_00195,2025-03-02T22:49:00Z,paybill,agent,4000.0,29800.0,registered_market_merchant,busy_agent_terminal_003,,,session_ng_acct_00195_0015,,,25135.0,7.0,unknown,,,agent_registered_merchant_paybill,False,,"{""agent_token"": ""busy_agent_token_003"", ""gateway_attested"": true, ""registered_latitude"": null, ""registered_longitude"": null, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 900.0, ""terminal_token"": ""busy_terminal_token_003""}",,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",busy_agent_merchant_payment,0,1
evt_ng_acct_00101_0015,ng_acct_00101,2025-03-02T22:50:00Z,paybill,agent,12850.0,110000.0,ng_recipient_00101_0,agent_terminal_021,,102.89.6.0/24,session_ng_acct_00101_0015,7.3775,3.947,14987.0,4.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 2045.3729327567876, ""sim_activation_age_hours"": 5480.894040391673, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_021"", ""gateway_attested"": true, ""registered_latitude"": 7.3775, ""registered_longitude"": 3.947, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 1001.7466144406336, ""terminal_token"": ""terminal_token_021""}",,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00260_0015,ng_acct_00260,2025-03-02T22:51:00Z,purchase,app,2750.0,26300.0,ng_recipient_00260_0,device_00260_primary,sim_00260_primary,105.112.24.0/24,session_ng_acct_00260_0015,9.0765,7.3986,17052.0,6.0,typed,266.8017825664721,3.123032910675919,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 845.1727949552467, ""sim_activation_age_hours"": 8432.249490585962, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00284_0015,ng_acct_00284,2025-03-02T22:51:00Z,paybill,ussd,5600.0,60300.0,ng_recipient_00284_0,,sim_00284_primary,105.112.24.0/24,session_ng_acct_00284_0015,9.0765,7.3986,34896.0,7.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1251.048305639873, ""sim_activation_age_hours"": 4842.107677464667, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00323_0015,ng_acct_00323,2025-03-02T22:53:00Z,purchase,app,2150.0,22400.0,ng_recipient_00323_4,device_00323_primary,sim_00323_primary,102.89.6.0/24,session_ng_acct_00323_0015,7.3775,3.947,32624.0,7.0,typed,200.09545658247674,2.4311076515744334,app_home_bills,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00288_0015,ng_acct_00288,2025-03-02T22:55:00Z,transfer,ussd,1300.0,8600.0,ng_recipient_00288_2,device_00288_primary,sim_00288_primary,,session_ng_acct_00288_0015,,,29064.0,7.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 723.1181833247797, ""sim_activation_age_hours"": 6429.023026497036, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""currency"": ""NGN"", ""customer_context"": ""successful_retry""}",legitimate_failed_login_retry,0,1
evt_ng_acct_00050_0015,ng_acct_00050,2025-03-02T22:57:00Z,paybill,agent,3300.0,27000.0,ng_recipient_00050_0,agent_terminal_050,,105.112.24.0/24,session_ng_acct_00050_0015,9.0765,7.3986,26870.0,7.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 901.6689017841187, ""sim_activation_age_hours"": 6243.078613032575, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_050"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 430.0812886653684, ""terminal_token"": ""terminal_token_050""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
